forecast_date,target,target_end_date,location,type,quantile,value,timezero,model,truth_data_source,shift_ECDC,shift_JHU,first_commit_date
2022-09-12,4 wk ahead inc case,2022-10-08,GM,quantile,0.975,1581917.0,2022-09-12,AMM-EpiInvert,,,,2022-10-03
2022-09-12,4 wk ahead inc case,2022-10-08,PL,point,,39347.0,2022-09-12,AMM-EpiInvert,,,,2022-10-03
2022-09-12,4 wk ahead inc case,2022-10-08,PL,quantile,0.025,11012.0,2022-09-12,AMM-EpiInvert,,,,2022-10-03
2022-09-12,4 wk ahead inc case,2022-10-08,PL,quantile,0.25,27133.0,2022-09-12,AMM-EpiInvert,,,,2022-10-03
2022-09-12,4 wk ahead inc case,2022-10-08,PL,quantile,0.75,57902.0,2022-09-12,AMM-EpiInvert,,,,2022-10-03
2022-09-12,4 wk ahead inc case,2022-10-08,PL,quantile,0.975,212178.0,2022-09-12,AMM-EpiInvert,,,,2022-10-03
2022-09-19,0 wk ahead inc case,2022-09-17 00:00:00,GM,observed,,,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,0 wk ahead inc case,2022-09-17 00:00:00,PL,observed,,,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,1 wk ahead inc case,2022-09-24,GM,point,,261028.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,1 wk ahead inc case,2022-09-24,GM,quantile,0.025,185373.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,1 wk ahead inc case,2022-09-24,GM,quantile,0.25,238374.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,1 wk ahead inc case,2022-09-24,GM,quantile,0.75,285694.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,1 wk ahead inc case,2022-09-24,GM,quantile,0.975,411666.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,1 wk ahead inc case,2022-09-24,PL,point,,41030.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,1 wk ahead inc case,2022-09-24,PL,quantile,0.025,30603.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,1 wk ahead inc case,2022-09-24,PL,quantile,0.25,37972.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,1 wk ahead inc case,2022-09-24,PL,quantile,0.75,44295.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,1 wk ahead inc case,2022-09-24,PL,quantile,0.975,60656.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,2 wk ahead inc case,2022-10-01,GM,point,,296485.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,2 wk ahead inc case,2022-10-01,GM,quantile,0.025,152236.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,2 wk ahead inc case,2022-10-01,GM,quantile,0.25,247056.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,2 wk ahead inc case,2022-10-01,GM,quantile,0.75,353610.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,2 wk ahead inc case,2022-10-01,GM,quantile,0.975,710256.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,2 wk ahead inc case,2022-10-01,PL,point,,52528.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,2 wk ahead inc case,2022-10-01,PL,quantile,0.025,28194.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,2 wk ahead inc case,2022-10-01,PL,quantile,0.25,44373.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,2 wk ahead inc case,2022-10-01,PL,quantile,0.75,61839.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,2 wk ahead inc case,2022-10-01,PL,quantile,0.975,118719.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,3 wk ahead inc case,2022-10-08,GM,point,,326379.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,3 wk ahead inc case,2022-10-08,GM,quantile,0.025,120355.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,3 wk ahead inc case,2022-10-08,GM,quantile,0.25,245665.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,3 wk ahead inc case,2022-10-08,GM,quantile,0.75,431395.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,3 wk ahead inc case,2022-10-08,GM,quantile,0.975,1256034.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,3 wk ahead inc case,2022-10-08,PL,point,,64802.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,3 wk ahead inc case,2022-10-08,PL,quantile,0.025,25005.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,3 wk ahead inc case,2022-10-08,PL,quantile,0.25,49460.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,3 wk ahead inc case,2022-10-08,PL,quantile,0.75,84468.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,3 wk ahead inc case,2022-10-08,PL,quantile,0.975,234143.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,4 wk ahead inc case,2022-10-15,GM,point,,360232.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,4 wk ahead inc case,2022-10-15,GM,quantile,0.025,95870.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,4 wk ahead inc case,2022-10-15,GM,quantile,0.25,244507.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,4 wk ahead inc case,2022-10-15,GM,quantile,0.75,539771.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,4 wk ahead inc case,2022-10-15,GM,quantile,0.975,2051005.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,4 wk ahead inc case,2022-10-15,PL,point,,73078.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,4 wk ahead inc case,2022-10-15,PL,quantile,0.025,20452.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,4 wk ahead inc case,2022-10-15,PL,quantile,0.25,50394.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,4 wk ahead inc case,2022-10-15,PL,quantile,0.75,107539.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-09-19,4 wk ahead inc case,2022-10-15,PL,quantile,0.975,394072.0,2022-09-19,AMM-EpiInvert,,,,2022-10-03
2022-08-15,0 wk ahead inc case,2022-08-13 00:00:00,PL,observed,,24911.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,0 wk ahead inc death,2022-08-13 00:00:00,PL,observed,,113.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,1 wk ahead inc case,2022-08-20,PL,point,,23383.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,1 wk ahead inc case,2022-08-20,PL,quantile,0.025,6898.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,1 wk ahead inc case,2022-08-20,PL,quantile,0.25,18005.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,1 wk ahead inc case,2022-08-20,PL,quantile,0.75,29720.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,1 wk ahead inc case,2022-08-20,PL,quantile,0.975,85279.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,1 wk ahead inc death,2022-08-20,PL,point,,3.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,1 wk ahead inc death,2022-08-20,PL,quantile,0.025,1.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,1 wk ahead inc death,2022-08-20,PL,quantile,0.25,2.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,1 wk ahead inc death,2022-08-20,PL,quantile,0.75,4.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,1 wk ahead inc death,2022-08-20,PL,quantile,0.975,11.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,2 wk ahead inc case,2022-08-27,PL,point,,22721.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,2 wk ahead inc case,2022-08-27,PL,quantile,0.025,1886.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,2 wk ahead inc case,2022-08-27,PL,quantile,0.25,12656.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,2 wk ahead inc case,2022-08-27,PL,quantile,0.75,33628.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,2 wk ahead inc case,2022-08-27,PL,quantile,0.975,176182.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,2 wk ahead inc death,2022-08-27,PL,point,,0.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,2 wk ahead inc death,2022-08-27,PL,quantile,0.025,0.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,2 wk ahead inc death,2022-08-27,PL,quantile,0.25,0.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,2 wk ahead inc death,2022-08-27,PL,quantile,0.75,1.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,2 wk ahead inc death,2022-08-27,PL,quantile,0.975,3.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,0 wk ahead inc case,2022-08-20 00:00:00,PL,observed,,24435.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,0 wk ahead inc death,2022-08-20 00:00:00,PL,observed,,108.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,1 wk ahead inc case,2022-08-27,PL,point,,25550.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,1 wk ahead inc case,2022-08-27,PL,quantile,0.025,7537.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,1 wk ahead inc case,2022-08-27,PL,quantile,0.25,19673.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,1 wk ahead inc case,2022-08-27,PL,quantile,0.75,32474.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,1 wk ahead inc case,2022-08-27,PL,quantile,0.975,93179.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,1 wk ahead inc death,2022-08-27,PL,point,,45.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,1 wk ahead inc death,2022-08-27,PL,quantile,0.025,13.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,1 wk ahead inc death,2022-08-27,PL,quantile,0.25,35.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,1 wk ahead inc death,2022-08-27,PL,quantile,0.75,58.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,1 wk ahead inc death,2022-08-27,PL,quantile,0.975,166.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,2 wk ahead inc case,2022-09-03,PL,point,,25639.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,2 wk ahead inc case,2022-09-03,PL,quantile,0.025,2128.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,2 wk ahead inc case,2022-09-03,PL,quantile,0.25,14281.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,2 wk ahead inc case,2022-09-03,PL,quantile,0.75,37945.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,2 wk ahead inc case,2022-09-03,PL,quantile,0.975,198803.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,2 wk ahead inc death,2022-09-03,PL,point,,28.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,2 wk ahead inc death,2022-09-03,PL,quantile,0.025,2.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,2 wk ahead inc death,2022-09-03,PL,quantile,0.25,16.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,2 wk ahead inc death,2022-09-03,PL,quantile,0.75,42.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-22,2 wk ahead inc death,2022-09-03,PL,quantile,0.975,220.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,0 wk ahead inc case,2022-08-27 00:00:00,PL,observed,,23679.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,0 wk ahead inc death,2022-08-27 00:00:00,PL,observed,,149.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,1 wk ahead inc case,2022-09-03,PL,point,,21324.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,1 wk ahead inc case,2022-09-03,PL,quantile,0.025,6291.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,1 wk ahead inc case,2022-09-03,PL,quantile,0.25,16420.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,1 wk ahead inc case,2022-09-03,PL,quantile,0.75,27103.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,1 wk ahead inc case,2022-09-03,PL,quantile,0.975,77769.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,1 wk ahead inc death,2022-09-03,PL,point,,97.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,1 wk ahead inc death,2022-09-03,PL,quantile,0.025,29.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,1 wk ahead inc death,2022-09-03,PL,quantile,0.25,75.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,1 wk ahead inc death,2022-09-03,PL,quantile,0.75,123.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,1 wk ahead inc death,2022-09-03,PL,quantile,0.975,353.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,2 wk ahead inc case,2022-09-10,PL,point,,19239.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,2 wk ahead inc case,2022-09-10,PL,quantile,0.025,1597.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,2 wk ahead inc case,2022-09-10,PL,quantile,0.25,10716.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,2 wk ahead inc case,2022-09-10,PL,quantile,0.75,28474.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,2 wk ahead inc case,2022-09-10,PL,quantile,0.975,149181.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,2 wk ahead inc death,2022-09-10,PL,point,,91.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,2 wk ahead inc death,2022-09-10,PL,quantile,0.025,8.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,2 wk ahead inc death,2022-09-10,PL,quantile,0.25,50.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,2 wk ahead inc death,2022-09-10,PL,quantile,0.75,134.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-29,2 wk ahead inc death,2022-09-10,PL,quantile,0.975,702.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,0 wk ahead inc case,2022-09-03 00:00:00,PL,observed,,20352.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,0 wk ahead inc death,2022-09-03 00:00:00,PL,observed,,123.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,1 wk ahead inc case,2022-09-10,PL,point,,16855.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,1 wk ahead inc case,2022-09-10,PL,quantile,0.025,4972.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,1 wk ahead inc case,2022-09-10,PL,quantile,0.25,12978.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,1 wk ahead inc case,2022-09-10,PL,quantile,0.75,21422.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,1 wk ahead inc case,2022-09-10,PL,quantile,0.975,61469.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,1 wk ahead inc death,2022-09-10,PL,point,,84.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,1 wk ahead inc death,2022-09-10,PL,quantile,0.025,25.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,1 wk ahead inc death,2022-09-10,PL,quantile,0.25,64.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,1 wk ahead inc death,2022-09-10,PL,quantile,0.75,106.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,1 wk ahead inc death,2022-09-10,PL,quantile,0.975,305.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,2 wk ahead inc case,2022-09-17,PL,point,,14187.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,2 wk ahead inc case,2022-09-17,PL,quantile,0.025,1178.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,2 wk ahead inc case,2022-09-17,PL,quantile,0.25,7902.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,2 wk ahead inc case,2022-09-17,PL,quantile,0.75,20997.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,2 wk ahead inc case,2022-09-17,PL,quantile,0.975,110006.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,2 wk ahead inc death,2022-09-17,PL,point,,69.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,2 wk ahead inc death,2022-09-17,PL,quantile,0.025,6.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,2 wk ahead inc death,2022-09-17,PL,quantile,0.25,38.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,2 wk ahead inc death,2022-09-17,PL,quantile,0.75,102.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-05,2 wk ahead inc death,2022-09-17,PL,quantile,0.975,532.0,2022-09-05,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,0 wk ahead inc case,2022-09-10 00:00:00,PL,observed,,25007.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,0 wk ahead inc death,2022-09-10 00:00:00,PL,observed,,99.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,1 wk ahead inc case,2022-09-17,PL,point,,22075.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,1 wk ahead inc case,2022-09-17,PL,quantile,0.025,6512.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,1 wk ahead inc case,2022-09-17,PL,quantile,0.25,16998.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,1 wk ahead inc case,2022-09-17,PL,quantile,0.75,28057.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,1 wk ahead inc case,2022-09-17,PL,quantile,0.975,80507.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,1 wk ahead inc death,2022-09-17,PL,point,,2.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,1 wk ahead inc death,2022-09-17,PL,quantile,0.025,1.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,1 wk ahead inc death,2022-09-17,PL,quantile,0.25,2.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,1 wk ahead inc death,2022-09-17,PL,quantile,0.75,3.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,1 wk ahead inc death,2022-09-17,PL,quantile,0.975,7.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,2 wk ahead inc case,2022-09-24,PL,point,,21396.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,2 wk ahead inc case,2022-09-24,PL,quantile,0.025,1776.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,2 wk ahead inc case,2022-09-24,PL,quantile,0.25,11917.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,2 wk ahead inc case,2022-09-24,PL,quantile,0.75,31666.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,2 wk ahead inc case,2022-09-24,PL,quantile,0.975,165902.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,2 wk ahead inc death,2022-09-24,PL,point,,0.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,2 wk ahead inc death,2022-09-24,PL,quantile,0.025,0.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,2 wk ahead inc death,2022-09-24,PL,quantile,0.25,0.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,2 wk ahead inc death,2022-09-24,PL,quantile,0.75,0.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-09-12,2 wk ahead inc death,2022-09-24,PL,quantile,0.975,2.0,2022-09-12,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-10-03
2022-08-15,0 wk ahead inc case,2022-08-13 00:00:00,GM,observed,,307029.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-15,1 wk ahead inc case,2022-08-20,GM,point,,272913.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-15,1 wk ahead inc case,2022-08-20,GM,quantile,0.025,175479.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-15,1 wk ahead inc case,2022-08-20,GM,quantile,0.25,239383.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-15,1 wk ahead inc case,2022-08-20,GM,quantile,0.75,306444.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-15,1 wk ahead inc case,2022-08-20,GM,quantile,0.975,370348.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-15,2 wk ahead inc case,2022-08-27,GM,point,,242284.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-15,2 wk ahead inc case,2022-08-27,GM,quantile,0.025,30462.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-15,2 wk ahead inc case,2022-08-27,GM,quantile,0.25,169389.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-15,2 wk ahead inc case,2022-08-27,GM,quantile,0.75,315179.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-15,2 wk ahead inc case,2022-08-27,GM,quantile,0.975,454106.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-15,3 wk ahead inc case,2022-09-03,GM,point,,228559.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-15,3 wk ahead inc case,2022-09-03,GM,quantile,0.025,0.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-15,3 wk ahead inc case,2022-09-03,GM,quantile,0.25,115838.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-15,3 wk ahead inc case,2022-09-03,GM,quantile,0.75,341281.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-15,3 wk ahead inc case,2022-09-03,GM,quantile,0.975,556111.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-15,4 wk ahead inc case,2022-09-10,GM,point,,217591.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-15,4 wk ahead inc case,2022-09-10,GM,quantile,0.025,0.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-15,4 wk ahead inc case,2022-09-10,GM,quantile,0.25,66848.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-15,4 wk ahead inc case,2022-09-10,GM,quantile,0.75,368335.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-15,4 wk ahead inc case,2022-09-10,GM,quantile,0.975,655628.0,2022-08-15,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
2022-08-22,0 wk ahead inc case,2022-08-20 00:00:00,GM,observed,,272836.0,2022-08-22,CovidMetrics-epiBATS,ECDC,0.0,0.0,2022-10-03
