forecast_date,target,target_end_date,location,type,quantile,value,timezero,model,truth_data_source,shift_ECDC,shift_JHU,first_commit_date
2022-09-05,3 wk ahead inc case,2022-09-24,GM,quantile,0.975,781625.0,2022-09-05,AMM-EpiInvert,,,,2022-09-19
2022-09-05,3 wk ahead inc case,2022-09-24,PL,point,,12317.0,2022-09-05,AMM-EpiInvert,,,,2022-09-19
2022-09-05,3 wk ahead inc case,2022-09-24,PL,quantile,0.025,4753.0,2022-09-05,AMM-EpiInvert,,,,2022-09-19
2022-09-05,3 wk ahead inc case,2022-09-24,PL,quantile,0.25,9401.0,2022-09-05,AMM-EpiInvert,,,,2022-09-19
2022-09-05,3 wk ahead inc case,2022-09-24,PL,quantile,0.75,16055.0,2022-09-05,AMM-EpiInvert,,,,2022-09-19
2022-09-05,3 wk ahead inc case,2022-09-24,PL,quantile,0.975,44504.0,2022-09-05,AMM-EpiInvert,,,,2022-09-19
2022-09-05,4 wk ahead inc case,2022-10-01,GM,point,,194627.0,2022-09-05,AMM-EpiInvert,,,,2022-09-19
2022-09-05,4 wk ahead inc case,2022-10-01,GM,quantile,0.025,50084.0,2022-09-05,AMM-EpiInvert,,,,2022-09-19
2022-09-05,4 wk ahead inc case,2022-10-01,GM,quantile,0.25,130193.0,2022-09-05,AMM-EpiInvert,,,,2022-09-19
2022-09-05,4 wk ahead inc case,2022-10-01,GM,quantile,0.75,295964.0,2022-09-05,AMM-EpiInvert,,,,2022-09-19
2022-09-05,4 wk ahead inc case,2022-10-01,GM,quantile,0.975,1151333.0,2022-09-05,AMM-EpiInvert,,,,2022-09-19
2022-09-05,4 wk ahead inc case,2022-10-01,PL,point,,11250.0,2022-09-05,AMM-EpiInvert,,,,2022-09-19
2022-09-05,4 wk ahead inc case,2022-10-01,PL,quantile,0.025,3149.0,2022-09-05,AMM-EpiInvert,,,,2022-09-19
2022-09-05,4 wk ahead inc case,2022-10-01,PL,quantile,0.25,7758.0,2022-09-05,AMM-EpiInvert,,,,2022-09-19
2022-09-05,4 wk ahead inc case,2022-10-01,PL,quantile,0.75,16555.0,2022-09-05,AMM-EpiInvert,,,,2022-09-19
2022-09-05,4 wk ahead inc case,2022-10-01,PL,quantile,0.975,60665.0,2022-09-05,AMM-EpiInvert,,,,2022-09-19
2022-09-12,0 wk ahead inc case,2022-09-10 00:00:00,GM,observed,,,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,0 wk ahead inc case,2022-09-10 00:00:00,PL,observed,,,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,1 wk ahead inc case,2022-09-17,GM,point,,217235.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,1 wk ahead inc case,2022-09-17,GM,quantile,0.025,146566.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,1 wk ahead inc case,2022-09-17,GM,quantile,0.25,196109.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,1 wk ahead inc case,2022-09-17,GM,quantile,0.75,240565.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,1 wk ahead inc case,2022-09-17,GM,quantile,0.975,361618.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,1 wk ahead inc case,2022-09-17,PL,point,,27427.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,1 wk ahead inc case,2022-09-17,PL,quantile,0.025,20457.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,1 wk ahead inc case,2022-09-17,PL,quantile,0.25,25383.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,1 wk ahead inc case,2022-09-17,PL,quantile,0.75,29609.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,1 wk ahead inc case,2022-09-17,PL,quantile,0.975,40546.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,2 wk ahead inc case,2022-09-24,GM,point,,228921.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,2 wk ahead inc case,2022-09-24,GM,quantile,0.025,112735.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,2 wk ahead inc case,2022-09-24,GM,quantile,0.25,188034.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,2 wk ahead inc case,2022-09-24,GM,quantile,0.75,276930.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,2 wk ahead inc case,2022-09-24,GM,quantile,0.975,584258.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,2 wk ahead inc case,2022-09-24,PL,point,,32114.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,2 wk ahead inc case,2022-09-24,PL,quantile,0.025,17237.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,2 wk ahead inc case,2022-09-24,PL,quantile,0.25,27128.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,2 wk ahead inc case,2022-09-24,PL,quantile,0.75,37807.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,2 wk ahead inc case,2022-09-24,PL,quantile,0.975,72581.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,3 wk ahead inc case,2022-10-01,GM,point,,244964.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,3 wk ahead inc case,2022-10-01,GM,quantile,0.025,86188.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,3 wk ahead inc case,2022-10-01,GM,quantile,0.25,182078.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,3 wk ahead inc case,2022-10-01,GM,quantile,0.75,328663.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,3 wk ahead inc case,2022-10-01,GM,quantile,0.975,1000225.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,3 wk ahead inc case,2022-10-01,PL,point,,35419.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,3 wk ahead inc case,2022-10-01,PL,quantile,0.025,13667.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,3 wk ahead inc case,2022-10-01,PL,quantile,0.25,27033.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,3 wk ahead inc case,2022-10-01,PL,quantile,0.75,46168.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,3 wk ahead inc case,2022-10-01,PL,quantile,0.975,127976.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,4 wk ahead inc case,2022-10-08,GM,point,,267415.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,4 wk ahead inc case,2022-10-08,GM,quantile,0.025,68814.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,4 wk ahead inc case,2022-10-08,GM,quantile,0.25,178883.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,4 wk ahead inc case,2022-10-08,GM,quantile,0.75,406651.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,4 wk ahead inc case,2022-10-08,GM,quantile,0.975,1581917.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,4 wk ahead inc case,2022-10-08,PL,point,,39347.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,4 wk ahead inc case,2022-10-08,PL,quantile,0.025,11012.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,4 wk ahead inc case,2022-10-08,PL,quantile,0.25,27133.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,4 wk ahead inc case,2022-10-08,PL,quantile,0.75,57902.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-12,4 wk ahead inc case,2022-10-08,PL,quantile,0.975,212178.0,2022-09-12,AMM-EpiInvert,,,,2022-09-19
2022-09-19,0 wk ahead inc case,2022-09-17 00:00:00,GM,observed,,,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,0 wk ahead inc case,2022-09-17 00:00:00,PL,observed,,,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,1 wk ahead inc case,2022-09-24,GM,point,,261028.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,1 wk ahead inc case,2022-09-24,GM,quantile,0.025,185373.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,1 wk ahead inc case,2022-09-24,GM,quantile,0.25,238374.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,1 wk ahead inc case,2022-09-24,GM,quantile,0.75,285694.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,1 wk ahead inc case,2022-09-24,GM,quantile,0.975,411666.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,1 wk ahead inc case,2022-09-24,PL,point,,41030.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,1 wk ahead inc case,2022-09-24,PL,quantile,0.025,30603.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,1 wk ahead inc case,2022-09-24,PL,quantile,0.25,37972.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,1 wk ahead inc case,2022-09-24,PL,quantile,0.75,44295.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,1 wk ahead inc case,2022-09-24,PL,quantile,0.975,60656.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,2 wk ahead inc case,2022-10-01,GM,point,,296485.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,2 wk ahead inc case,2022-10-01,GM,quantile,0.025,152236.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,2 wk ahead inc case,2022-10-01,GM,quantile,0.25,247056.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,2 wk ahead inc case,2022-10-01,GM,quantile,0.75,353610.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,2 wk ahead inc case,2022-10-01,GM,quantile,0.975,710256.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,2 wk ahead inc case,2022-10-01,PL,point,,52528.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,2 wk ahead inc case,2022-10-01,PL,quantile,0.025,28194.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,2 wk ahead inc case,2022-10-01,PL,quantile,0.25,44373.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,2 wk ahead inc case,2022-10-01,PL,quantile,0.75,61839.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,2 wk ahead inc case,2022-10-01,PL,quantile,0.975,118719.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,3 wk ahead inc case,2022-10-08,GM,point,,326379.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,3 wk ahead inc case,2022-10-08,GM,quantile,0.025,120355.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,3 wk ahead inc case,2022-10-08,GM,quantile,0.25,245665.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,3 wk ahead inc case,2022-10-08,GM,quantile,0.75,431395.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,3 wk ahead inc case,2022-10-08,GM,quantile,0.975,1256034.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,3 wk ahead inc case,2022-10-08,PL,point,,64802.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,3 wk ahead inc case,2022-10-08,PL,quantile,0.025,25005.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,3 wk ahead inc case,2022-10-08,PL,quantile,0.25,49460.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,3 wk ahead inc case,2022-10-08,PL,quantile,0.75,84468.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,3 wk ahead inc case,2022-10-08,PL,quantile,0.975,234143.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,4 wk ahead inc case,2022-10-15,GM,point,,360232.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,4 wk ahead inc case,2022-10-15,GM,quantile,0.025,95870.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,4 wk ahead inc case,2022-10-15,GM,quantile,0.25,244507.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,4 wk ahead inc case,2022-10-15,GM,quantile,0.75,539771.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,4 wk ahead inc case,2022-10-15,GM,quantile,0.975,2051005.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,4 wk ahead inc case,2022-10-15,PL,point,,73078.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,4 wk ahead inc case,2022-10-15,PL,quantile,0.025,20452.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,4 wk ahead inc case,2022-10-15,PL,quantile,0.25,50394.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,4 wk ahead inc case,2022-10-15,PL,quantile,0.75,107539.0,2022-09-19,AMM-EpiInvert,,,,
2022-09-19,4 wk ahead inc case,2022-10-15,PL,quantile,0.975,394072.0,2022-09-19,AMM-EpiInvert,,,,
2022-08-01,0 wk ahead inc case,2022-07-30 00:00:00,PL,observed,,20605.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,0 wk ahead inc death,2022-07-30 00:00:00,PL,observed,,60.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,1 wk ahead inc case,2022-08-06,PL,point,,18063.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,1 wk ahead inc case,2022-08-06,PL,quantile,0.025,5328.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,1 wk ahead inc case,2022-08-06,PL,quantile,0.25,13908.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,1 wk ahead inc case,2022-08-06,PL,quantile,0.75,22958.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,1 wk ahead inc case,2022-08-06,PL,quantile,0.975,65874.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,1 wk ahead inc death,2022-08-06,PL,point,,16.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,1 wk ahead inc death,2022-08-06,PL,quantile,0.025,5.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,1 wk ahead inc death,2022-08-06,PL,quantile,0.25,13.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,1 wk ahead inc death,2022-08-06,PL,quantile,0.75,21.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,1 wk ahead inc death,2022-08-06,PL,quantile,0.975,60.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,2 wk ahead inc case,2022-08-13,PL,point,,13641.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,2 wk ahead inc case,2022-08-13,PL,quantile,0.025,1132.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,2 wk ahead inc case,2022-08-13,PL,quantile,0.25,7598.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,2 wk ahead inc case,2022-08-13,PL,quantile,0.75,20188.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,2 wk ahead inc case,2022-08-13,PL,quantile,0.975,105770.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,2 wk ahead inc death,2022-08-13,PL,point,,10.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,2 wk ahead inc death,2022-08-13,PL,quantile,0.025,1.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,2 wk ahead inc death,2022-08-13,PL,quantile,0.25,6.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,2 wk ahead inc death,2022-08-13,PL,quantile,0.75,15.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-01,2 wk ahead inc death,2022-08-13,PL,quantile,0.975,78.0,2022-08-01,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,0 wk ahead inc case,2022-08-06 00:00:00,PL,observed,,24555.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,0 wk ahead inc death,2022-08-06 00:00:00,PL,observed,,90.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,1 wk ahead inc case,2022-08-13,PL,point,,24990.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,1 wk ahead inc case,2022-08-13,PL,quantile,0.025,7372.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,1 wk ahead inc case,2022-08-13,PL,quantile,0.25,19242.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,1 wk ahead inc case,2022-08-13,PL,quantile,0.75,31762.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,1 wk ahead inc case,2022-08-13,PL,quantile,0.975,91139.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,1 wk ahead inc death,2022-08-13,PL,point,,54.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,1 wk ahead inc death,2022-08-13,PL,quantile,0.025,16.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,1 wk ahead inc death,2022-08-13,PL,quantile,0.25,42.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,1 wk ahead inc death,2022-08-13,PL,quantile,0.75,69.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,1 wk ahead inc death,2022-08-13,PL,quantile,0.975,199.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,2 wk ahead inc case,2022-08-20,PL,point,,26146.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,2 wk ahead inc case,2022-08-20,PL,quantile,0.025,2170.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,2 wk ahead inc case,2022-08-20,PL,quantile,0.25,14563.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,2 wk ahead inc case,2022-08-20,PL,quantile,0.75,38696.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,2 wk ahead inc case,2022-08-20,PL,quantile,0.975,202735.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,2 wk ahead inc death,2022-08-20,PL,point,,51.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,2 wk ahead inc death,2022-08-20,PL,quantile,0.025,4.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,2 wk ahead inc death,2022-08-20,PL,quantile,0.25,28.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,2 wk ahead inc death,2022-08-20,PL,quantile,0.75,75.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-08,2 wk ahead inc death,2022-08-20,PL,quantile,0.975,394.0,2022-08-08,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,0 wk ahead inc case,2022-08-13 00:00:00,PL,observed,,24911.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,0 wk ahead inc death,2022-08-13 00:00:00,PL,observed,,113.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,1 wk ahead inc case,2022-08-20,PL,point,,23383.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,1 wk ahead inc case,2022-08-20,PL,quantile,0.025,6898.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,1 wk ahead inc case,2022-08-20,PL,quantile,0.25,18005.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,1 wk ahead inc case,2022-08-20,PL,quantile,0.75,29720.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,1 wk ahead inc case,2022-08-20,PL,quantile,0.975,85279.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,1 wk ahead inc death,2022-08-20,PL,point,,3.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,1 wk ahead inc death,2022-08-20,PL,quantile,0.025,1.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,1 wk ahead inc death,2022-08-20,PL,quantile,0.25,2.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,1 wk ahead inc death,2022-08-20,PL,quantile,0.75,4.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,1 wk ahead inc death,2022-08-20,PL,quantile,0.975,11.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,2 wk ahead inc case,2022-08-27,PL,point,,22721.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,2 wk ahead inc case,2022-08-27,PL,quantile,0.025,1886.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,2 wk ahead inc case,2022-08-27,PL,quantile,0.25,12656.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,2 wk ahead inc case,2022-08-27,PL,quantile,0.75,33628.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,2 wk ahead inc case,2022-08-27,PL,quantile,0.975,176182.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,2 wk ahead inc death,2022-08-27,PL,point,,0.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,2 wk ahead inc death,2022-08-27,PL,quantile,0.025,0.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,2 wk ahead inc death,2022-08-27,PL,quantile,0.25,0.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,2 wk ahead inc death,2022-08-27,PL,quantile,0.75,1.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-15,2 wk ahead inc death,2022-08-27,PL,quantile,0.975,3.0,2022-08-15,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,0 wk ahead inc case,2022-08-20 00:00:00,PL,observed,,24435.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,0 wk ahead inc death,2022-08-20 00:00:00,PL,observed,,108.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,1 wk ahead inc case,2022-08-27,PL,point,,25550.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,1 wk ahead inc case,2022-08-27,PL,quantile,0.025,7537.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,1 wk ahead inc case,2022-08-27,PL,quantile,0.25,19673.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,1 wk ahead inc case,2022-08-27,PL,quantile,0.75,32474.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,1 wk ahead inc case,2022-08-27,PL,quantile,0.975,93179.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,1 wk ahead inc death,2022-08-27,PL,point,,45.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,1 wk ahead inc death,2022-08-27,PL,quantile,0.025,13.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,1 wk ahead inc death,2022-08-27,PL,quantile,0.25,35.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,1 wk ahead inc death,2022-08-27,PL,quantile,0.75,58.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,1 wk ahead inc death,2022-08-27,PL,quantile,0.975,166.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,2 wk ahead inc case,2022-09-03,PL,point,,25639.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,2 wk ahead inc case,2022-09-03,PL,quantile,0.025,2128.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,2 wk ahead inc case,2022-09-03,PL,quantile,0.25,14281.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,2 wk ahead inc case,2022-09-03,PL,quantile,0.75,37945.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,2 wk ahead inc case,2022-09-03,PL,quantile,0.975,198803.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,2 wk ahead inc death,2022-09-03,PL,point,,28.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,2 wk ahead inc death,2022-09-03,PL,quantile,0.025,2.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,2 wk ahead inc death,2022-09-03,PL,quantile,0.25,16.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,2 wk ahead inc death,2022-09-03,PL,quantile,0.75,42.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-22,2 wk ahead inc death,2022-09-03,PL,quantile,0.975,220.0,2022-08-22,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-29,0 wk ahead inc case,2022-08-27 00:00:00,PL,observed,,23679.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-29,0 wk ahead inc death,2022-08-27 00:00:00,PL,observed,,149.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
2022-08-29,1 wk ahead inc case,2022-09-03,PL,point,,21324.0,2022-08-29,BIOCOMSC-Gompertz,JHU,0.0,0.0,2022-09-19
